9.60,-0.29,-2.70,0.02,-0.03,0.02,0.0
9.63,-0.31,-2.70,0.02,-0.03,0.02,0.0
9.61,-0.26,-2.72,0.03,-0.02,0.02,0.0
9.62,-0.34,-2.70,0.03,-0.02,0.02,0.0
9.62,-0.31,-2.66,0.03,-0.01,0.02,0.0
9.61,-0.31,-2.69,0.03,-0.01,0.02,0.0
9.53,-0.29,-2.65,0.03,0.00,0.02,0.0
9.61,-0.35,-2.73,0.03,-0.01,0.03,0.0
9.65,-0.32,-2.70,0.03,-0.01,0.02,0.0
9.63,-0.33,-2.68,0.03,-0.01,0.02,0.0
9.66,-0.34,-2.66,0.03,-0.02,0.02,0.0
9.62,-0.36,-2.60,0.03,-0.02,0.02,0.0
9.63,-0.28,-2.66,0.03,-0.02,0.02,0.0
9.62,-0.32,-2.69,0.03,-0.01,0.02,0.0
9.62,-0.32,-2.67,0.03,-0.01,0.02,0.0
9.60,-0.30,-2.66,0.03,-0.01,0.02,0.0
9.61,-0.32,-2.73,0.03,-0.01,0.02,0.0
9.62,-0.32,-2.66,0.03,-0.02,0.02,0.0
9.61,-0.34,-2.66,0.03,-0.01,0.02,0.0
9.60,-0.35,-2.66,0.03,-0.02,0.02,0.0
9.55,-0.29,-2.70,0.03,-0.02,0.01,0.0
9.58,-0.29,-2.61,0.03,-0.02,0.02,0.0
9.59,-0.29,-2.69,0.03,-0.02,0.03,0.0
9.64,-0.33,-2.70,0.03,-0.02,0.02,0.0
9.61,-0.33,-2.67,0.03,-0.02,0.02,0.0
9.61,-0.35,-2.70,0.03,-0.02,0.02,0.0
9.59,-0.29,-2.70,0.03,-0.02,0.02,0.0
9.54,-0.25,-2.71,0.03,-0.01,0.02,0.0
9.61,-0.34,-2.73,0.03,-0.01,0.02,0.0
9.61,-0.34,-2.71,0.03,-0.02,0.02,0.05111432075500488
9.58,-0.34,-2.70,0.03,-0.01,0.02,0.17203664779663086
9.63,-0.33,-2.70,0.03,-0.01,0.02,0.2661752700805664
9.56,-0.30,-2.67,0.03,-0.01,0.02,0.3756709098815918
9.56,-0.33,-2.72,0.03,-0.02,0.02,0.47398972511291504
9.62,-0.32,-2.77,0.03,-0.02,0.03,0.5823073387145996
9.58,-0.30,-2.69,0.05,0.00,0.04,0.6920957565307617
9.67,-0.35,-2.77,0.04,0.02,0.03,0.8031268119812012
9.69,-0.42,-2.72,0.02,-0.01,0.03,0.8825287818908691
9.03,-0.67,-1.21,-0.52,-0.60,-0.36,1.0077269077301025
10.38,-3.24,3.60,0.71,0.21,0.10,1.1019458770751953
7.79,-1.58,-0.18,0.35,1.10,0.31,1.2115740776062012
8.71,0.85,-7.16,0.96,0.07,0.66,1.2896645069122314
-3.64,-3.27,-2.10,-0.22,-0.41,-0.04,1.4303972721099854
13.76,1.20,-5.12,0.10,-0.14,0.09,1.5088162422180176
9.60,-0.74,-2.49,0.04,0.01,-0.01,1.618515968322754
9.56,-0.61,-2.37,0.01,-0.03,-0.03,1.7122721672058105
9.64,-0.50,-2.56,-0.06,-0.10,-0.12,1.8224210739135742
9.76,-0.19,-2.82,-0.03,-0.07,-0.06,1.9318032264709473
9.54,-0.28,-2.55,-0.01,-0.10,0.04,2.0257515907287598
9.71,-0.44,-2.33,-0.06,-0.36,-0.04,2.1354477405548096
7.10,-2.37,-1.18,-0.72,-3.74,-0.22,2.2806601524353027
31.92,-0.23,-17.78,-0.85,-3.60,-1.92,2.354689836502075
10.89,-0.93,-0.94,0.98,2.09,0.64,2.4646189212799072
9.73,3.89,-6.65,0.68,4.03,0.65,2.5745012760162354
5.84,0.39,-8.32,0.20,1.39,1.94,2.6689987182617188
-2.66,6.19,-16.63,1.15,2.28,-0.17,2.7809646129608154
22.98,0.50,-18.10,-0.23,-1.16,-2.54,2.8580996990203857
10.28,-0.16,-2.64,0.06,-0.08,-0.09,2.9677929878234863
9.67,-0.55,-2.37,0.01,-0.07,-0.05,3.0773532390594482
9.55,-0.58,-2.29,-0.03,-0.09,-0.07,3.171517848968506
9.64,-0.32,-2.44,-0.04,-0.12,-0.08,3.2657902240753174
9.71,-0.33,-2.60,-0.03,-0.21,0.05,3.375309705734253
9.72,-0.21,-2.01,-0.00,-0.98,0.07,3.4856343269348145
11.53,-2.26,-3.80,-1.55,-6.06,-0.29,3.627535104751587
18.94,-5.68,-1.90,0.00,0.83,-0.43,3.690194606781006
10.90,-4.27,-5.55,1.38,4.23,0.05,3.817582130432129
13.57,2.38,-12.27,0.68,3.28,0.84,3.9103336334228516
10.54,2.19,-13.67,0.62,2.49,2.09,4.004633665084839
-20.33,0.34,-0.30,-0.29,-0.18,-0.12,4.129840135574341
18.86,-0.82,-8.95,-0.00,-1.24,-1.33,4.255173444747925
9.83,-0.67,-2.15,0.08,-0.20,-0.17,4.3176774978637695
9.71,-0.79,-2.18,0.03,-0.11,-0.02,4.4115331172943115
9.71,-0.63,-2.36,-0.02,-0.11,-0.03,4.536908864974976
9.51,-0.68,-2.24,-0.05,-0.07,-0.04,4.631019592285156
9.63,-0.45,-2.38,-0.05,-0.24,-0.08,4.772083520889282
9.02,0.29,-1.75,0.01,-0.66,-0.07,4.852281093597412
10.33,-2.91,-0.28,-0.60,-4.17,0.14,4.944620847702026
34.74,-5.76,-15.82,-1.13,-2.64,-0.46,5.05400276184082
10.08,-5.09,-1.39,0.92,2.74,0.29,5.148681402206421
9.54,2.40,-8.60,1.22,3.78,0.37,5.2671167850494385
6.54,-1.33,-9.16,0.23,2.51,1.38,5.362100601196289
4.02,1.15,-12.97,0.07,1.73,1.90,5.471118927001953
8.63,1.53,-1.77,-0.47,-2.29,-1.42,5.580844402313232
10.89,-0.01,-2.83,0.00,-0.43,-0.69,5.753262758255005
9.69,-0.37,-2.07,-0.00,-0.12,-0.10,5.768888711929321
9.94,-0.39,-2.55,0.02,-0.13,0.01,5.912270545959473
9.62,-0.22,-2.36,0.01,-0.11,0.00,5.973190546035767
9.56,-0.14,-2.39,-0.00,-0.19,0.03,6.08257269859314
9.54,-0.36,-2.62,-0.02,-0.34,0.07,6.192220687866211
8.82,1.81,-1.82,0.06,-2.31,0.58,6.302112340927124
9.84,-1.53,-6.13,-1.32,-6.83,-0.52,6.444539308547974
6.68,-5.55,2.77,-0.69,1.62,-0.52,6.4903340339660645
7.19,5.74,-6.67,0.48,4.44,0.03,6.615469694137573
8.42,-0.03,-10.24,-0.22,3.56,1.07,6.725221633911133
9.64,2.73,-14.92,0.27,2.35,3.24,6.803637742996216
1.54,2.29,1.43,-2.09,-2.20,-2.86,6.9291465282440186
8.01,1.62,-1.52,-0.05,-0.18,-0.40,7.038550138473511
9.73,-0.28,-2.40,-0.01,-0.14,-0.13,7.147932767868042
9.64,-0.10,-2.52,-0.01,-0.13,-0.08,7.226240634918213
9.71,-0.12,-2.77,0.00,-0.06,-0.02,7.346236228942871
9.55,-0.06,-2.54,0.02,-0.02,0.03,7.431272029876709
9.66,-0.16,-2.51,-0.13,-0.16,0.01,7.571977853775024
8.97,1.34,-2.16,-1.27,-2.56,0.32,7.681705713272095
11.42,6.43,-7.11,-3.26,-4.09,1.30,7.7444167137146
12.43,5.37,0.31,-0.84,1.49,3.41,7.858340263366699
9.65,8.59,-5.94,-4.11,2.98,3.28,7.965653419494629
9.12,6.48,-7.99,-4.42,2.16,2.44,8.137561798095703
21.92,1.43,-2.47,0.04,-0.90,0.91,8.184640884399414
10.78,0.24,-2.87,0.17,-0.44,-0.27,8.294497013092041
9.77,-0.24,-2.29,0.00,-0.04,-0.07,8.39119291305542
9.96,-0.51,-2.41,-0.00,-0.07,-0.02,8.470072507858276
9.66,-0.32,-2.18,0.00,-0.08,0.02,8.59299111366272
9.73,-0.23,-2.36,-0.01,-0.11,0.01,8.739789485931396
9.66,-0.31,-2.43,-0.03,-0.20,-0.00,8.798274993896484
9.75,-0.38,-2.75,-0.01,-0.36,0.05,8.908130884170532
9.54,0.44,-2.60,0.17,-1.47,0.36,9.064390897750854
10.03,-1.76,-6.36,-0.80,-5.96,2.32,9.126895189285278
10.82,-6.41,0.36,-2.87,2.89,1.52,9.220651388168335
11.21,-0.35,-3.90,-0.10,4.30,1.40,9.315333366394043
12.34,5.80,-9.36,-1.23,4.06,1.57,9.4413321018219
6.00,-0.59,-13.25,-0.42,2.94,2.84,9.521151304244995
0.78,5.06,1.53,-2.10,-1.92,-3.53,9.66020154953003
10.71,-0.69,-2.56,0.04,-0.31,-0.51,9.723076820373535
11.52,0.50,-3.20,-0.02,-0.33,-0.28,9.834608554840088
9.67,-0.72,-2.12,-0.01,-0.17,-0.04,9.942570447921753
9.79,-0.39,-2.43,-0.04,-0.22,-0.08,10.13028073310852
9.74,-0.30,-2.76,0.00,-0.26,0.03,10.146551609039307
9.49,-0.38,-2.57,0.03,-0.64,0.05,10.255687952041626
10.19,-0.40,-0.52,-0.37,-3.83,0.47,10.382073640823364
37.19,8.97,-21.13,-2.02,-6.26,0.84,10.445621967315674
10.76,-3.56,-1.07,0.42,2.89,-0.12,10.602353572845459
9.66,4.44,-8.69,0.72,4.68,0.70,10.665004968643188
10.16,0.69,-11.60,-0.89,3.21,2.37,10.774038076400757
-10.71,10.59,-20.16,1.87,1.43,0.24,10.8687424659729
17.89,6.97,-7.19,-0.11,-1.63,-1.88,10.979013681411743
9.88,-0.26,-1.76,0.06,-0.53,-0.42,11.08818769454956
10.45,-0.43,-2.39,-0.04,-0.36,-0.23,11.198100090026855
9.74,-0.82,-2.38,-0.02,-0.23,-0.06,11.307482242584229
9.54,-0.66,-2.49,-0.03,-0.22,-0.05,11.386712074279785
9.44,-0.55,-2.55,0.00,-0.37,-0.05,11.496703624725342
9.89,0.36,-1.93,0.04,-1.34,0.15,11.606080532073975
12.95,-2.22,-10.65,-1.63,-6.76,-0.35,11.699836730957031
20.78,-10.41,-3.30,-0.63,2.35,0.38,11.825163125991821
10.63,-3.85,-5.78,1.20,4.87,0.26,11.91911768913269
13.31,1.82,-10.76,1.08,4.17,0.83,12.029144763946533
4.66,2.68,-15.30,0.82,3.46,3.18,12.138839483261108
8.65,-4.32,0.93,-1.37,-1.63,-2.43,12.21696949005127
10.80,1.31,-2.94,0.04,-0.63,-1.06,12.326351642608643
10.73,1.00,-2.24,0.00,-0.57,-0.41,12.421087503433228
9.79,-0.56,-2.37,0.01,-0.28,-0.06,12.593343496322632
9.57,-0.57,-2.68,0.03,-0.27,0.00,12.671783447265625
9.27,-0.74,-2.86,-0.14,-0.23,-0.08,12.734959363937378
9.48,-0.54,-2.82,0.07,-0.39,0.05,12.84627628326416
8.90,0.50,-2.04,0.08,-1.76,0.40,12.974048137664795
10.39,-1.66,-5.67,-1.69,-7.25,-0.45,13.049158573150635
4.76,-8.29,5.20,-0.11,2.81,-0.60,13.158541202545166
8.22,1.87,-6.17,0.79,5.30,-0.25,13.268520832061768
10.66,3.83,-10.13,0.31,4.07,0.91,13.377907276153564
-7.25,5.84,-20.78,1.67,2.71,1.64,13.49246883392334
29.11,-2.64,-19.26,-0.46,-2.37,-2.94,13.566216707229614
12.88,1.76,-4.63,-0.05,-0.44,-0.38,13.675598621368408
9.82,-0.56,-2.59,-0.02,-0.21,-0.03,13.77018141746521
9.67,-0.68,-2.75,-0.00,-0.24,0.04,13.896163702011108
9.41,-0.64,-2.87,-0.07,-0.16,-0.02,14.053834199905396
9.62,-0.35,-2.96,-0.11,-0.02,-0.12,14.100712776184082
9.65,-0.45,-2.32,0.16,-0.61,0.05,14.210866689682007
9.46,-0.72,-3.96,-1.01,-6.11,-0.21,14.32023000717163
20.98,-8.46,-2.82,0.30,0.96,-2.55,14.416562795639038
9.88,-11.10,-4.19,1.74,3.94,-2.25,14.572880029678345
10.80,-13.05,-11.76,4.00,4.03,-1.13,14.619757890701294
3.75,-8.72,-19.50,7.56,1.93,1.72,14.745303392410278
19.13,-3.98,-5.74,1.29,-3.70,1.10,14.82564115524292
11.34,-1.16,-3.42,-0.21,-0.36,-0.46,14.934182405471802
9.52,-1.22,-2.26,0.01,-0.05,-0.18,15.02816367149353
9.96,-0.50,-2.71,-0.03,-0.14,-0.21,15.137906312942505
9.46,-0.36,-2.43,0.03,-0.40,-0.19,15.278865575790405
9.65,-0.34,-3.09,0.06,-0.26,-0.12,15.341369390487671
9.50,-0.26,-3.20,0.20,-0.44,-0.05,15.450890302658081
9.54,-1.11,-3.00,-0.27,-1.37,-0.63,15.578210592269897
12.80,-6.38,-4.56,-2.57,-3.64,-6.30,15.65529179573059
-1.14,6.65,-4.98,4.65,1.40,-4.03,15.765071868896484
9.42,-4.67,-6.94,2.57,3.18,-1.54,15.890414237976074
8.80,-7.24,-8.70,3.85,3.48,-0.65,15.968544244766235
14.59,4.69,-13.26,1.26,2.77,1.11,16.084947109222412
-12.37,10.34,-14.92,-0.11,0.39,0.41,16.188647031784058
17.52,-1.75,-8.95,-0.25,-1.48,-1.93,16.314265251159668
9.38,-0.94,-1.79,0.04,-0.28,-0.35,16.377050399780273
9.86,-0.81,-2.42,-0.01,-0.18,-0.10,16.50694227218628
9.63,-0.66,-2.43,-0.03,-0.24,-0.07,16.613386154174805
9.62,-0.62,-2.85,-0.01,-0.23,-0.02,16.707592964172363
9.56,-0.52,-2.81,0.00,-0.31,0.03,16.786085844039917
9.58,-0.26,-2.57,0.06,-1.15,0.22,16.91214394569397
12.10,-5.34,-8.31,-2.23,-5.98,-1.22,17.009493589401245
22.17,-11.84,-5.42,-0.08,1.03,-0.12,17.106568336486816
11.97,-4.10,-4.36,1.69,3.60,0.60,17.22736930847168
10.32,1.54,-9.95,1.96,4.23,0.20,17.32144808769226
7.86,1.86,-15.08,0.14,3.32,3.10,17.43193244934082
12.43,7.61,1.38,-0.31,-2.77,-0.73,17.54218888282776
11.46,-0.42,-2.89,0.10,-0.42,-0.76,17.636857986450195
10.37,-0.64,-2.56,0.01,-0.21,-0.14,17.730937957763672
9.86,-0.57,-2.41,-0.00,-0.18,-0.06,17.85681653022766
9.57,-0.14,-2.40,0.00,-0.21,-0.04,17.93665623664856
9.57,-0.57,-2.59,-0.02,-0.23,-0.02,18.049248456954956
9.49,-0.31,-2.37,0.05,-0.56,0.02,18.170332193374634
8.98,-0.05,-0.30,-0.15,-3.12,0.80,18.26408839225769
4.36,0.16,-7.61,-2.44,-7.91,-0.67,18.373866081237793
6.51,-2.52,0.21,0.43,2.80,-0.66,18.46826720237732
6.91,2.11,-9.27,2.04,4.69,0.11,18.580676555633545
8.36,-0.62,-12.80,0.17,3.73,0.80,18.70447611808777
5.03,-1.75,-17.55,0.95,1.66,2.07,18.81608247756958
25.04,-6.90,-13.09,-1.48,-2.70,-2.24,18.87891721725464
18.14,4.79,-7.82,-0.14,-0.67,-0.61,19.003376483917236
9.45,-0.30,-2.19,-0.03,-0.25,-0.12,19.08647918701172
9.56,-0.22,-2.80,-0.03,-0.22,-0.04,19.19244933128357
9.63,-0.10,-2.89,-0.01,-0.18,0.00,19.286508798599243
9.36,-0.19,-2.54,0.05,-0.49,0.15,19.396491765975952
9.39,-0.43,-2.72,-0.11,-1.81,0.14,19.505873918533325
10.85,1.07,-6.77,-2.35,-7.21,-2.10,19.616153240203857
1.18,-7.45,5.34,0.47,2.16,-0.05,19.71036458015442
8.65,2.61,-7.04,1.52,4.84,0.30,19.804560899734497
12.70,2.87,-11.55,0.22,4.24,0.92,19.946085214614868
